"Nome","Códigos","Bolsa","Último","Compra","Venda","Negociação Estendida","Negociação Estendida (%)","Abertura","Prévio","Máxima","Mínima","Variação","Var%","Vol.","Próximos Balanços","Hora","Valor de Mercado","Receita","Volume Médio (3m)","LPA","Relação P/L","Beta","Dividendo","Rendimento","5 minutos","15 minutos","30 minutos","Hora","5 horas","Diário","Semanal","Mensal","Diário","1 Semana","1 Mês","YTD","1 ano","3 anos"
"Mini Dólar Futuros","WDOc1","BM&F Bovespa","5.212,00","5.211,50","5.212,00","--","--","5.236,50","5.270,06","5.254,50","5.210,00","-31,00","-0,59%","2.361.939","--","15:15:39","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","-0,56%","-0,48%","1,37%","-5,25%","-9,17%","-0,92%"
"Mini Ibovespa Futuros","WINc1","BVMF","187.385","187.380","187.385","--","--","186.315","183.910","187.810","185.520","+1.720","+0,93%","17.260.353","--","15:15:28","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","0,88%","3,40%","-3,61%","14,26%","40,27%","88,25%"
"Ibovespa",".BVSP","BVMF","186.048","-","-","--","--","182.528","182.509","186.401","182.524","+3.539","+1,94%","5.872.004","--","15:15:30","-","","9.731.711.152","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","1,92%","3,55%","-2,61%","15,45%","40,37%","88,22%"
"iShares MSCI Brazil ETF","EWZ","NYSE","37,67","-","-","--","--","37,34","36,67","37,80","37,21","+1,00","+2,73%","25.361.010","--","15:30:39","9.340.000.000","234.390.000","37.518.883","1,21","28,06","0,766","1,6482","4,49%","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","2,69%","3,86%","-3,68%","18,54%","43,19%","46,71%"
"iShares MSCI Brazil Small-Cap ETF","EWZS.O","NASDAQ","14,51","-","-","--","--","14,21","13,89","14,51","14,19","+0,62","+4,46%","199.794","--","15:23:25","316.690.000","","528.198","-","-","-","0,4114","3,21%","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra","Compra Forte","4,46%","5,60%","-8,86%","12,22%","31,31%","31,19%"
"iShares MSCI Emerging Markets ETF","EEM","NYSE","57,59","-","-","--","--","57,45","56,52","57,77","57,04","+1,07","+1,89%","27,028,214","--","","26.200.000.000","459.550.000","43.752.606","7,32","7,49","0,635","1.2149","2.15%","Neutro","Compra Forte","Compra Forte","Compra Forte","Compra","Neutro","Neutro","Compra Forte","1,89%","0,05%","-8,16%","5,26%","29,77%","48,93%"
"USD/BRL - Dólar Americano Real Brasileiro","USD/BRL - Dólar Americano Real Brasileiro","FX","5,2010","5,2000","5,2020","--","--","5,2333","5,2331","5,2804","5,1965","-0,0321","-0,61%","-","--","15:30:46","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","-0,66%","-1,32%","1,19%","-5,10%","-9,37%","-0,91%"
"Brasil a 3 meses","BR3MT=RR","BVMF","14,265","14,265","13,995","--","--","14,060","14,100","14,265","14,060","+0,165","+1,17%","-","--","12:00:22","-","","-","-","-","-","-","-","Neutro","Neutro","Neutro","Neutro","Venda Forte","Venda Forte","Venda Forte","Compra Forte","1,17%","-0,14%","-2,02%","-4,84%","-0,40%","4,51%"
"Brasil a 6 meses","BR6MT=RR","BVMF","13,980","13,980","13,880","--","--","13,975","14,020","13,980","13,975","-0,040","-0,29%","-","--","12:00:23","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Neutro","-0,29%","-1,31%","-0,64%","-5,09%","-2,98%","2,79%"
"Brasil a 9 meses","BR9MT=RR","BVMF","14,010","14,010","13,990","--","--","14,010","14,115","14,010","14,010","-0,105","-0,74%","-","--","11:56:16","-","","-","-","-","-","-","-","Compra","Compra","Compra","Compra Forte","Compra","Neutro","Neutro","Neutro","-0,74%","-0,85%","3,43%","-3,08%","-5,50%","4,75%"
"Brasil a 1 ano","BR1YT=RR","BVMF","13,895","13,802","13,799","--","--","13,905","14,040","13,905","13,890","-0,145","-1,03%","-","--","12:00:23","-","","-","-","-","-","-","-","Venda","Venda","Venda","Venda","Neutro","Compra Forte","Compra Forte","Neutro","-1,03%","-0,09%","9,67%","-1,17%","-7,95%","6,07%"
"Brasil a 2 anos","BR2YT=RR","BVMF","13,845","13.812","13.792","--","--","13,855","13,985","13,855","13,840","-0,140","-1,00%","-","--","","-","","-","-","-","-","-","-","Venda","Venda","Venda","Neutro","Neutro","Compra Forte","Compra Forte","Compra","-1,00%","0,45%","10,82%","3,82%","-8,97%","11,56%"
"Brasil a 3 anos","BR3YT=RR","BVMF","13,825","13,722","13,712","--","--","13,830","13,970","13,830","13,825","-0,145","-1,04%","-","--","12:00:23","-","","-","-","-","-","-","-","Neutro","Neutro","Neutro","Neutro","Neutro","Compra Forte","Compra Forte","Compra","-1,04%","0,51%","10,34%","4,50%","-8,66%","15,35%"
"Brasil a 5 anos","BR5YT=RR","BVMF","14,000","13,874","13,872","--","--","13,985","14,145","14,000","13,985","-0,145","-1,03%","-","--","12:00:23","-","","-","-","-","-","-","-","Neutro","Neutro","Neutro","Neutro","Neutro","Compra Forte","Compra Forte","Compra","-1,03%","0,76%","8,72%","3,17%","-6,91%","13,61%"
"Brasil a 8 anos","BR8YT=RR","BVMF","14,145","14,065","14,050","--","--","14,118","14,275","14,145","14,118","-0,130","-0,91%","-","--","12:00:22","-","","-","-","-","-","-","-","Neutro","Neutro","Neutro","Neutro","Compra Forte","Compra Forte","Compra Forte","Neutro","-0,91%","1,36%","5,54%","1,95%","-6,48%","10,21%"
"Brasil a 10 anos","BR10YT=RR","BVMF","14,140","14,049","13,995","--","--","14,135","14,260","14,140","14,125","-0,120","-0,84%","-","--","12:00:22","-","","-","-","-","-","-","-","Neutro","Neutro","Neutro","Neutro","Compra","Compra Forte","Compra Forte","Neutro","-0,84%","1,43%","5,33%","2,03%","-6,70%","8,52%"
"Tesouro IPCA+ Vencimento em 15/05/2035","NTBP051535=STNC","BVMF","2.142,79","-","-","--","--","2.142,79","2.261,96","2.142,79","2.142,79","+66,54","+3,20%","-","--","01/04","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra","Neutro","3,20%","0,00%","0,00%","2,79%","-0,99%","13,76%"
"Brasil CDS 6 Meses USD","BRGV6MUSAC=R","BVMF","57,75","-1,95","-","--","--","57,75","51,84","57,75","57,75","-2,86","-4,71%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","-4,71%","18,20%","36,85%","19,06%","16,55%","6,87%"
"Brasil CDS 1 Ano USD","BRGV1YUSAC=R","BVMF","60,70","-3,71","-","--","--","60,70","63,38","60,70","60,70","-1,56","-2,50%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","-2,50%","9,69%","19,19%","5,74%","0,20%","-19,12%"
"Brasil CDS 2 Anos USD","BRGV2YUSAC=R","BVMF","71,71","-6,66","-","--","--","71,71","91,38","71,71","71,71","-2,08","-2,82%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Venda","-2,82%","7,60%","15,72%","5,01%","-16,69%","-35,93%"
"Brasil CDS 3 Anos USD","BRGV3YUSAC=R","BVMF","91,51","-8,89","-","--","--","91,51","126,79","91,51","91,51","-3,49","-3,67%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Venda Forte","-3,67%","5,15%","11,89%","3,37%","-22,69%","-40,72%"
"Brasil CDS 4 Anos USD","BRGV4YUSAC=R","BVMF","115,18","-10,58","-","--","--","115,18","157,28","115,18","115,18","-3,46","-2,92%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra","Venda Forte","-2,92%","4,27%","9,97%","1,75%","-22,66%","-42,13%"
"Brasil CDS 5 Anos USD","BRGV5YUSAC=R","BVMF","139,65","-11,64","-","--","--","139,65","190,23","139,65","139,65","-2,28","-1,61%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra","Venda Forte","-1,61%","3,55%","8,07%","0,96%","-23,27%","-43,55%"
"Brasil CDS 7 Anos USD","BRGV7YUSAC=R","BVMF","183,21","-13,71","-","--","--","183,21","244,23","183,21","183,21","-3,35","-1,80%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra","Venda Forte","-1,80%","3,01%","7,03%","0,16%","-22,42%","-40,06%"
"Brasil CDS 10 Anos USD","BRGV10YUSAC=R","BVMF","225,13","-15,57","-","--","--","225,13","292,17","225,13","225,13","-3,25","-1,42%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra","Venda Forte","-1,42%","2,52%","6,10%","-0,38%","-20,82%","-32,92%"
"Brasil CDS 20 Anos USD","BRGV20YUSAC=R","BVMF","285,77","-19,98","-","--","--","285,77","387,93","285,77","285,77","-6,08","-2,08%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Venda","Venda Forte","Venda Forte","-2,08%","0,53%","2,96%","-7,48%","-24,92%","-21,81%"
"Brasil CDS 30 Anos USD","BRGV30YUSAC=R","BVMF","307,79","-20,34","-","--","--","307,79","414,06","307,79","307,79","-5,80","-1,85%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Venda Forte","Venda Forte","Venda Forte","-1,85%","0,20%","2,31%","-8,16%","-24,36%","-19,23%"
"Spread entre Brasil 10 anos vs EUA 10 anos","US10BR10=RR","BVMF","1.072,5","-","-","--","--","1.080,7","1.047,4","1.082,0","1.058,6","-8,2","-0,76%","-","--","06/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","-0,76%","0,00%","0,00%","1,69%","35,44%","3,60%"
"BM&F Interbanking Deposits Consolidated Interest Rate Future","DDIc1","BVMF","55,43","52,39","52,39","--","--","44,44","100.170,42","55,43","44,44","+60,47","+1.199,09%","7.979","--","15:06:16","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","1.199,09%","-99,94%","-99,94%","-99,94%","-99,94%","-657,65%"
"BM&F Interbanking Deposits Consolidated Interest Rate Future","DDIc2","BVMF","14,25","15,67","15,67","--","--","12,01","99.705,22","14,25","12,01","+10,97","+334,45%","5.140","--","15:04:14","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","334,45%","-99,99%","-99,99%","-99,99%","-99,99%","105,63%"
"BM&F Interbanking Deposits Consolidated Interest Rate Future","DDIc3","BVMF","99.325,51","-","-","--","--","2,55","99.325,51","2,55","2,55","+0,00","+0,00%","-","--","24/03","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Compra Forte","Compra","Compra","0,00%","0,02%","0,31%","1,73%","-0,25%","1.433.168,58%"
"BM&F Interbanking Deposits Consolidated Interest Rate Future","DDIc4","BVMF","98.910,35","3,91","3,91","--","--","98.910,35","98.910,35","98.910,35","98.910,35","+0,00","+0,00%","-","--","24/03","-","","-","-","-","-","-","-","Compra","Compra","Compra","Compra","Compra","Compra","Compra","Compra","0,00%","0,00%","0,26%","1,70%","-0,24%","1.523.942,43%"
"BM&F Interbanking Deposits Consolidated Interest Rate Future","DDIc5","BVMF","98.461,31","7,32","7,32","--","--","98.461,31","98.461,31","98.461,31","98.461,31","+0,00","+0,00%","-","--","24/03","-","","-","-","-","-","-","-","Compra","Compra","Compra","Compra Forte","Compra Forte","Compra","Compra","Compra","0,00%","-0,01%","0,19%","1,67%","-0,22%","1.524.068,88%"
"BM&F Interbanking Deposits Consolidated Interest Rate Future","DDIc6","BVMF","98.061,59","5,86","5,86","--","--","98.061,59","98.061,59","98.061,59","98.061,59","+0,00","+0,00%","-","--","24/03","-","","-","-","-","-","-","-","Compra","Compra","Compra","Compra","Compra","Compra Forte","Compra","Compra","0,00%","-0,03%","0,22%","1,62%","-0,25%","1.539.328,44%"
"Cobre Futuros","HG","COMEX","5,5610","5,5615","5,5630","--","--","5,5428","5,4550","5,5930","5,5008","+0,1060","+1,94%","39.663","--","15:30:36","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra","Venda Forte","Venda","Compra Forte","1,92%","-0,61%","-7,41%","-2,15%","6,54%","36,44%"
"Prata Futuros","SI","ICE","72,410","72,440","72,455","--","--","71,623","69,569","74,800","71,310","+2,841","+4,08%","37.859","--","15:30:32","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Neutro","Venda Forte","Neutro","Compra Forte","4,10%","-6,66%","-17,31%","2,58%","112,67%","211,42%"
"Petróleo Brent Futuros","LCO","ICE","97,11","97,06","97,15","--","--","96,13","100,23","97,55","93,45","-3,12","-3,11%","479.379","--","15:30:46","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra","Neutro","Compra","Compra Forte","Compra Forte","-3,10%","-5,64%","37,27%","59,61%","31,62%","29,51%"
"Petróleo WTI Futuros","CL","ICE","90,15","90,13","90,17","--","--","88,93","92,35","90,96","86,49","-2,20","-2,38%","338.414","--","15:30:41","-","","-","-","-","-","-","-","Neutro","Compra Forte","Compra Forte","Compra Forte","Neutro","Compra","Compra Forte","Compra Forte","-2,34%","-6,36%","38,31%","57,07%","29,49%","29,94%"
"Café Contrato C Futuros","KC","ICE","315,80","315,70","315,90","--","--","317,40","317,85","318,68","311,45","-2,05","-0,64%","15.587","--","14:29:58","-","","-","-","-","-","-","-","Venda Forte","Venda","Compra","Compra Forte","Compra Forte","Compra Forte","Neutro","Venda","-0,64%","5,37%","11,87%","-9,45%","-19,44%","76,18%"
"XAU/USD - Preço spot do ouro Dólar Americano","XAU/USD - Preço spot do ouro Dólar Americano","FX","4.553,88","4.553,50","4.554,25","--","--","4.474,38","4.474,38","4.602,22","4.456,12","+79,50","+1,78%","-","--","15:30:49","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Neutro","Venda","Neutro","Venda Forte","Neutro","Compra Forte","1,76%","-5,51%","-12,23%","5,52%","50,80%","130,28%"
"Bitcoin","BTC/USD","Investing.com","71.002,2","-","-","--","--","69.422,3","69.422,3","71.978,6","70.414,5","+1.579,9","+2,28%","59.112","--","15:30:47","-","","-","-","-","-","-","-","Venda","Venda","Venda Forte","Neutro","Compra Forte","Compra","Venda Forte","Venda","2,25%","-0,37%","5,19%","-18,98%","-18,33%","153,75%"
"Índice Dólar",".DXY","NYSE","99,50","-","-","--","--","99,28","99,43","99,64","99,18","+0,06","+0,06%","-","--","15:20:37","-","","1","-","-","-","-","-","Neutro","Neutro","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Neutro","0,06%","-0,60%","1,74%","1,19%","-4,84%","-3,52%"
"Índice Dólar","USDIDX","Índices dos EUA","99,50","99,49","99,51","--","--","99,25","99,23","99,65","99,07","+0,27","+0,27%","-","--","15:30:39","-","","1","-","-","-","-","-","Neutro","Neutro","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Neutro","0,26%","-0,60%","1,74%","1,19%","-4,84%","-3,52%"
"S&P 500 VIX","VIX","CBOE","25,25","-","-","--","--","25,79","26,95","26,67","24,82","-1,70","-6,31%","-","--","15:30:31","-","","1","-","-","-","-","-","Venda","Venda Forte","Venda Forte","Venda Forte","Venda","Compra","Compra Forte","Compra Forte","-6,20%","0,76%","35,70%","69,10%","37,92%","16,28%"
"S&P 500 Futuros","ESM26","CME","6.656,75","6.656,75","6.657,00","--","--","6.657,25","6.606,00","6.684,75","6.616,50","+50,75","+0,77%","1.339.267","--","15:20:52","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra","Venda Forte","Venda","Compra Forte","0,73%","-0,34%","-3,84%","-3,46%","15,54%","66,30%"
"EUA a 2 anos","TUc1=","NYSE","3,883","-","-","--","--","3,869","3,936","3,900","3,857","-0,053","-1,35%","-","--","15:29:54","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Neutro","Compra Forte","Compra Forte","Neutro","-1,30%","3,79%","12,67%","11,99%","-3,35%","3,14%"
"EUA a 5 anos","US5YT=RR","NYSE","3,973","-","-","--","--","3,973","4,030","3,991","3,943","-0,057","-1,41%","-","--","15:29:53","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Neutro","Neutro","Compra Forte","Compra Forte","Neutro","-1,46%","2,88%","10,83%","7,01%","-3,09%","16,54%"
"EUA a 10 anos","TNc1=","NYSE","4,330","-","-","--","--","4,348","4,394","4,362","4,307","-0,064","-1,46%","-","--","15:30:45","-","","-","-","-","-","-","-","Compra Forte","Compra","Neutro","Venda","Venda","Compra Forte","Compra Forte","Compra","-1,43%","1,74%","7,82%","4,29%","-0,50%","28,42%"
"EUA CDS 6 Meses USD","USGV6MUSAB=R","NYSE","15,30","-2,37","-","--","--","15,30","40,94","15,30","15,30","+0,01","+0,05%","-","--","23/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Venda Forte","0,05%","3,04%","61,99%","277,31%","-59,98%","-80,34%"
"EUA CDS 1 Ano USD","USGV1YUSAB=R","NYSE","19,80","-4.87","-","--","--","19,80","40,05","19,80","19,80","+0,00","+0,03%","-","--","","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Neutro","0,03%","18,93%","76,02%","214,04%","-46,33%","-70,27%"
"EUA CDS 2 Anos USD","USGV2YUSAB=R","NYSE","26,99","-9.86","-","--","--","27,00","38,69","27,00","26,99","-0,01","-0,05%","-","--","","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Neutro","-0,05%","1,66%","27,61%","62,02%","-25,01%","-48,74%"
"EUA CDS 3 Anos USD","USGV3YUSAB=R","NYSE","30,13","-14,80","-","--","--","30,15","37,79","30,15","30,13","-0,03","-0,11%","-","--","23/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Neutro","-0,11%","-0,06%","21,75%","48,76%","-14,11%","-32,49%"
"EUA CDS 5 Anos USD","USGV5YUSAB=R","NYSE","36,83","-24,49","-","--","--","36,87","37,22","36,87","36,83","-0,08","-0,22%","-","--","23/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","-0,22%","1,08%","18,71%","38,78%","1,13%","9,71%"
"EUA CDS 4 Anos USD","USGV4YUSAB=R","NYSE","33,26","-19,70","-","--","--","33,29","37,12","33,29","33,26","-0,05","-0,16%","-","--","23/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Neutro","-0,16%","-0,11%","19,26%","42,15%","-5,19%","-11,33%"
"EUA CDS 7 Anos USD","USGV7YUSAB=R","NYSE","41,72","-33,80","-","--","--","41,79","38,52","41,79","41,72","-0,13","-0,32%","-","--","23/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","-0,32%","-0,22%","14,66%","32,62%","11,82%","27,90%"
"EUA CDS 10 Anos USD","USGV10YUSAB=R","NYSE","45,27","-47,42","-","--","--","45,37","40,10","45,37","45,27","-0,19","-0,41%","-","--","23/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","-0,41%","-0,27%","13,32%","29,23%","17,16%","44,59%"
"EUA CDS 30 Anos USD","USGV30YUSAB=R","NYSE","52,07","-124.50","-","--","--","52,22","43,27","52,22","52,07","-0,29","-0,56%","-","--","","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","-0,56%","0,10%","11,85%","24,83%","26,08%","72,53%"
"Índice Dólar Futuros","DX","ICE","99,297","99,282","99,312","--","--","98,995","99,242","99,445","98,860","+0,055","+0,06%","24.951","--","15:30:38","-","","-","-","-","-","-","-","Neutro","Neutro","Compra Forte","Compra Forte","Compra Forte","Neutro","Compra Forte","Neutro","0,06%","-0,58%","1,59%","1,27%","-4,71%","-3,37%"
"SPDR® S&P 500® ETF Trust","SPY","NYSE","657,77","-","-","--","--","658,69","653,18","660,89","654,24","+4,59","+0,70%","64.699.465","--","15:30:34","664.210.000.000","8.000.000.000","84.591.649","99,73","6,85","1,01","7,188","1,1%","Venda","Neutro","Neutro","Neutro","Venda Forte","Venda Forte","Venda","Compra Forte","0,69%","-0,57%","-4,59%","-3,56%","15,67%","66,18%"
"USD/MXN - Dólar Americano Peso Mexicano","USD/MXN - Dólar Americano Peso Mexicano","FX","17,7311","17,7219","17,7402","--","--","17,7394","17,7403","17,8139","17,6975","-0,0092","-0,05%","-","--","15:30:37","-","","-","-","-","-","-","-","Venda","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Neutro","Neutro","Venda Forte","-0,05%","-0,73%","3,03%","-1,55%","-11,79%","-3,71%"
"Brasilagro Adr","LND","NYSE","4,030","-","-","--","--","3,960","3,980","4,050","3,940","+0,050","+1,26%","45.053","13.05.2026","15:26:06","393.850.000","965.210.000","84.146","-0,0158","-1,31K","0,18","0,121","3,04%","Neutro","Compra Forte","Compra","Neutro","Venda Forte","Venda Forte","Neutro","Compra","1,00%","-3,13%","-5,85%","12,29%","4,15%","-13,36%"
"B3 SA Brasil Bolsa Balcao ADR","BOLSY.PK","OTC","10,42","-","-","--","--","10,36","9,83","10,47","10,20","+0,59","+6,00%","60.233","07.05.2026","15:02:55","17.630.000.000","10.070.000.000","222.378","0,8812","20,70","0,31","0,45","4,87%","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","6,00%","7,53%","-0,67%","31,73%","59,82%","73,38%"
"WEG SA ADR","WEGZY.PK","OTC","9,3","-","-","--","--","9,3","9,3","9,4","9,2","+0,1","+0,70%","5.823","29.04.2026","14:38:11","39.030.000.000","40.800.000.000","54.243","1,5194","31,89","0,07","0,3","3,24%","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","0,70%","4,97%","-3,16%","2,88%","15,67%","18,77%"
"JBS SA","JBSAY.PK","OTC","14,44","-","-","--","--","15,50","14,05","15,50","13,90","+0,39","+2,78%","259.253","--","10/06","17.010.000.000","84.150.000.000","239.337","0,928","14,93","-","2,0376","14,11%","Compra","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Neutro","Compra","Compra Forte","2,78%","5,25%","-1,84%","21,55%","35,08%","2,63%"
"Companhia Siderurgica Nacional ADR","SID","NYSE","1,285","-","-","--","--","1,280","1,240","1,295","1,260","+0,045","+3,63%","7,440,603","06.05.2026","","1.680.000.000","44.800.000.000","5.397.044","-1,51","-4,36","1,48","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra","Venda Forte","Venda Forte","Venda Forte","4,03%","10,26%","-24,12%","-19,38%","-27,12%","-51,69%"
"Suzano Papel e Celulose SA ADR","SUZ","NYSE","9,84","-","-","--","--","9,86","9,68","9,93","9,74","+0,16","+1,65%","2,502,331","07.05.2026","","12.210.000.000","50.120.000.000","3.294.890","10,8156","4,75","0,2","0.1923","1.99%","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Venda","Venda Forte","Neutro","Neutro","1,86%","-1,60%","-13,96%","5,57%","5,45%","22,03%"
"Embraer SA ADR","EMBJ.K","NYSE","59,61","-","-","--","--","59,41","57,83","60,26","59,25","+1,78","+3,07%","1,095,487","11.05.2026","","10.510.000.000","41.880.000.000","1.163.540","2,67","29,02","0,891","0.2061","0.36%","Neutro","Neutro","Compra Forte","Compra Forte","Compra","Venda Forte","Venda","Compra Forte","2,97%","1,09%","-18,74%","-7,49%","22,78%","284,69%"
"Banco Do Brasil SA","BDORY.PK","OTC","4,670","-","-","--","--","4,710","4,570","4,710","4,610","+0,100","+2,19%","215.023","13.05.2026","15:00:56","26.390.000.000","306.850.000.000","544.287","3,1195","7,70","0,29","0,11","2,44%","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra","Neutro","Compra","Compra Forte","2,19%","5,18%","-13,20%","17,78%","-7,16%","29,86%"
"Gerdau SA ADR","GGB","NYSE","3,515","-","-","--","--","3,490","3,440","3,520","3,455","+0,075","+2,18%","10,871,350","27.04.2026","","6.650.000.000","69.860.000.000","19.204.938","0,6891","30,46","0,93","0.0589","1.71%","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra","Neutro","Venda Forte","Neutro","2,03%","7,01%","-13,76%","-4,88%","15,84%","-9,81%"
"Banco Santander Brasil SA ADR","BSBR.K","NYSE","5,830","-","-","--","--","5,840","5,690","5,905","5,810","+0,140","+2,46%","607.185","29.04.2026","15:29:30","21.500.000.000","162.490.000.000","1.012.912","3,4174","8,84","0,28","0,27","4,8%","Compra Forte","Neutro","Compra Forte","Compra Forte","Compra","Venda Forte","Venda","Neutro","2,55%","1,83%","-12,12%","-4,50%","21,56%","17,88%"
"Vale SA ADR","VALE.K","NYSE","15,25","-","-","--","--","15,16","14,87","15,35","15,08","+0,38","+2,52%","20.004.486","29.04.2026","15:30:30","65.060.000.000","213.600.000.000","37.655.058","3,23","24,62","0,95","1,2761","8,58%","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra","Compra","Compra Forte","Compra Forte","2,52%","3,81%","-11,90%","17,04%","50,54%","2,01%"
"Ultrapar Participacoes SA ADR","UGP","NYSE","5,365","-","-","--","--","5,380","5,280","5,410","5,315","+0,085","+1,61%","3.832.680","06.05.2026","15:30:47","5.770.000.000","142.370.000.000","2.151.558","2,4291","11,56","0,59","0,2771","5,25%","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","1,89%","7,39%","3,66%","42,71%","70,25%","116,94%"
"Petroleo Brasileiro ADR Reptg 2 Pref","PBRa","NYSE","18,20","-","-","--","--","17,76","17,95","18,24","17,70","+0,25","+1,36%","6.090.211","11.05.2026","15:30:33","123.530.000.000","497.550.000.000","11.887.342","8,5446","5,05","0,16","1,005","5,6%","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","1,25%","1,45%","17,98%","61,31%","38,78%","108,97%"
"Usinas Siderurgicas de Minas Gerais","USNZY.PK","OTC","1,2720","-","-","--","--","1,2600","1,2600","1,2829","1,2500","+0,0120","+0,95%","74.741","24.04.2026","13:42:53","1.580.000.000","26.260.000.000","121.281","-2,5007","-2,49","1,05","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra","0,95%","6,44%","-5,07%","21,14%","24,71%","-7,15%"
"Nu Holdings (Nubank)","NU","NYSE","14,35","-","-","--","--","14,61","14,19","14,69","14,22","+0,16","+1,09%","34,777,486","14.05.2026","","69.680.000.000","13.430.000.000","53.399.313","0,5846","24,56","1,11","-","-","Compra Forte","Compra","Neutro","Venda","Neutro","Venda Forte","Venda Forte","Compra","0,92%","2,51%","-4,91%","-14,46%","31,14%","243,41%"
