"Nome","Códigos","Bolsa","Último","Compra","Venda","Negociação Estendida","Negociação Estendida (%)","Abertura","Prévio","Máxima","Mínima","Variação","Var%","Vol.","Próximos Balanços","Hora","Valor de Mercado","Receita","Volume Médio (3m)","LPA","Relação P/L","Beta","Dividendo","Rendimento","5 minutos","15 minutos","30 minutos","Hora","5 horas","Diário","Semanal","Mensal","Diário","1 Semana","1 Mês","YTD","1 ano","3 anos"
"iShares iBoxx $ Investment Grade Corporate Bond ETF","LQD","NYSE","108,51","-","-","--","--","108,29","108,73","108,58","108,25","-0,23","-0,21%","9.135.618","--","11:30:41","30.410.000.000","1.390.000.000","39.671.069","6,89","16,06","0,463","4,594","4,23%","Venda Forte","Venda Forte","Venda Forte","Venda","Venda Forte","Venda Forte","Venda Forte","Neutro","-0,22%","-0,63%","-2,85%","-1,53%","0,62%","0,31%"
"USD/CNH - Dólar Americano Yuan chinês offshore","USD/CNH - Dólar Americano Yuan chinês offshore","FX","6,9138","6,9131","6,9144","--","--","6,9027","6,9018","6,9196","6,9023","+0,0120","+0,17%","-","--","11:31:05","-","","-","-","-","-","-","-","Neutro","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Venda Forte","Venda Forte","0,18%","0,51%","0,76%","-0,89%","-4,84%","0,47%"
"USD/JPY - Dólar Americano Iene Japonês","USD/JPY - Dólar Americano Iene Japonês","FX","159,53","159,53","159,54","--","--","159,48","159,48","159,70","159,29","+0,05","+0,03%","-","--","11:30:45","-","","-","-","-","-","-","-","Neutro","Neutro","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","0,05%","1,15%","2,24%","1,84%","5,63%","21,28%"
"DAX","DE40","ETR","22.745,49","22.744,89","22.746,09","--","--","22.712,99","22.940,42","22.775,49","22.548,99","-194,93","-0,85%","21.508.234","--","11:30:40","-","","67.021.325","-","-","-","-","-","Compra Forte","Compra Forte","Compra","Neutro","Venda","Venda Forte","Venda Forte","Compra Forte","-0,87%","-0,43%","-10,06%","-7,14%","0,28%","50,33%"
"EUR/USD - Euro Dólar Americano","EUR/USD - Euro Dólar Americano","FX","1,1550","1,1549","1,1550","--","--","1,1559","1,1559","1,1572","1,1523","-0,0009","-0,08%","-","--","11:31:01","-","","-","-","-","-","-","-","Compra Forte","Neutro","Venda","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Compra Forte","-0,10%","-0,35%","-2,25%","-1,69%","6,92%","6,97%"
"Nikkei 225","JP225","TYO","53.603,65","53.486,00","53.492,00","--","--","53.855,13","53.603,65","54.175,80","53.176,77","-145,97","-0,27%","-","--","03:30:29","-","","1.016.128.000","-","-","-","-","-","Compra Forte","Neutro","Neutro","Venda","Neutro","Neutro","Compra","Compra Forte","-0,27%","0,43%","-8,92%","6,48%","41,81%","95,09%"
"Hang Seng Futuros","HSIQH6","HKEx","24.912,5","24.905,0","24.920,0","--","--","25.244,0","25.266,0","25.249,0","24.660,0","-353,5","-1,40%","14.154","--","11:30:34","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra","Venda","Venda Forte","Venda Forte","Venda Forte","Compra Forte","-1,42%","-1,59%","-5,92%","-2,79%","4,56%","27,05%"
"ICE BofAML MOVE",".MOVE","ICE","97,59","-","-","--","--","103,01","95,74","103,01","97,59","-5,42","-5,26%","-","--","02:00:00","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra","-5,26%","14,97%","32,99%","52,58%","7,21%","-39,64%"
"CBOE Brazil Etf Volatility",".VXEWZ","CBOE","40,31","-","-","--","--","40,10","28,78","40,99","40,04","0,00","0,00%","-","--","25/03","-","","-","-","-","-","-","-","","","","","","Compra","Compra Forte","Compra Forte","0,00%","0,27%","23,20%","49,52%","44,90%","6,78%"
"S&P/B3 Ibovespa VIX",".VXBR","BVMF","26,75","-","-","--","--","26,77","25,86","26,98","26,62","+0,89","+3,44%","-","--","11:16:00","-","","1","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra","Compra","Compra Forte","Compra Forte","Compra Forte","3,60%","-0,19%","26,67%","61,97%","67,86%","-"
"Mini Dólar Futuros","WDOc1","BM&F Bovespa","5.230,50","5.230,50","5.231,00","--","--","5.247,00","5.222,78","5.247,00","5.223,50","-3,00","-0,06%","1.095.059","--","11:15:49","-","","-","-","-","-","-","-","Compra Forte","Compra","Neutro","Venda","Venda Forte","Venda Forte","Venda Forte","Venda Forte","0,03%","-0,49%","1,66%","-4,86%","-9,05%","0,28%"
"Mini Ibovespa Futuros","WINc1","BVMF","186.025","186.025","186.030","--","--","184.580","186.919","186.090","184.505","-825","-0,44%","7.845.581","--","11:15:57","-","","-","-","-","-","-","-","Neutro","Venda Forte","Venda","Compra","Compra Forte","Compra Forte","Compra Forte","Compra Forte","-0,63%","2,06%","-3,23%","13,26%","38,61%","85,40%"
"Ibovespa",".BVSP","BVMF","184.755","-","-","--","--","185.424","185.424","185.424","183.327","-669","-0,36%","1.423.464","--","11:15:30","-","","9.695.616.389","-","-","-","-","-","Compra Forte","Neutro","Neutro","Compra","Compra Forte","Compra Forte","Compra Forte","Compra Forte","-0,55%","2,29%","-2,32%","14,45%","38,49%","85,01%"
"iShares MSCI Brazil ETF","EWZ","NYSE","37,35","-","-","--","--","37,11","37,54","37,40","37,02","-0,20","-0,52%","5.079.068","--","11:30:13","9.560.000.000","234.390.000","37.991.139","1,21","28,06","0,766","1,6482","4,39%","Venda","Neutro","Neutro","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","-0,44%","2,41%","-3,49%","17,66%","41,97%","43,33%"
"iShares MSCI Brazil Small-Cap ETF","EWZS.O","NASDAQ","14,18","-","-","--","--","14,18","14,46","14,25","14,14","-0,28","-1,94%","451.269","--","11:25:48","329.690.000","","538.246","-","-","-","0,4114","3,21%","Venda Forte","Venda","Neutro","Compra","Compra Forte","Compra","Neutro","Compra","-1,94%","3,05%","-8,94%","9,66%","27,52%","26,95%"
"iShares MSCI Emerging Markets ETF","EEM","NYSE","56,48","-","-","--","--","56,27","57,42","56,61","56,16","-0,94","-1,64%","9.661.416","--","11:30:13","25.580.000.000","459.550.000","44.222.729","7,32","7,49","0,635","1,2149","2,12%","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda","Compra Forte","-1,54%","-1,87%","-9,65%","3,34%","26,77%","47,01%"
"USD/BRL - Dólar Americano Real Brasileiro","USD/BRL - Dólar Americano Real Brasileiro","FX","5,2225","5,2220","5,2230","--","--","5,2268","5,2268","5,2561","5,2042","-0,0043","-0,08%","-","--","11:30:41","-","","-","-","-","-","-","-","Venda Forte","Venda","Venda","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","-0,07%","0,05%","1,80%","-4,65%","-9,09%","0,48%"
"Brasil a 3 meses","BR3MT=RR","BVMF","14,265","14,265","13,995","--","--","14,060","14,080","14,265","14,060","+0,000","+0,00%","-","--","25/03","-","","-","-","-","-","-","-","Neutro","Neutro","Neutro","Neutro","Venda Forte","Venda Forte","Venda","Compra","0,00%","0,56%","-2,62%","-4,84%","-0,40%","4,52%"
"Brasil a 6 meses","BR6MT=RR","BVMF","13,980","13,980","13,880","--","--","13,975","13,895","13,980","13,975","0,000","0,00%","-","--","25/03","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Neutro","0,00%","0,18%","-0,75%","-5,09%","-2,78%","2,76%"
"Brasil a 9 meses","BR9MT=RR","BVMF","13,930","13,930","13,870","--","--","14,010","13,930","14,010","13,930","0,000","0,00%","-","--","25/03","-","","-","-","-","-","-","-","Neutro","Neutro","Neutro","Venda","Venda","Neutro","Venda","Neutro","0,00%","-0,92%","2,46%","-3,63%","-5,43%","4,23%"
"Brasil a 1 ano","BR1YT=RR","BVMF","13,790","13,698","13,688","--","--","13,905","13,790","13,905","13,790","0,000","0,00%","-","--","25/03","-","","-","-","-","-","-","-","Venda","Venda","Venda","Neutro","Venda","Compra Forte","Compra Forte","Neutro","0,00%","-0,85%","7,69%","-1,92%","-8,10%","5,39%"
"Brasil a 2 anos","BR2YT=RR","BVMF","13,745","13,712","13,702","--","--","13,855","13,745","13,855","13,745","0,000","0,00%","-","--","25/03","-","","-","-","-","-","-","-","Venda","Venda","Neutro","Venda","Neutro","Compra Forte","Compra Forte","Neutro","0,00%","-0,60%","8,96%","3,07%","-8,82%","10,98%"
"Brasil a 3 anos","BR3YT=RR","BVMF","13,720","13,618","13,608","--","--","13,830","13,720","13,830","13,720","0,000","0,00%","-","--","25/03","-","","-","-","-","-","-","-","Venda","Venda","Venda","Venda","Venda","Compra Forte","Compra Forte","Neutro","0,00%","-0,69%","8,63%","3,70%","-8,20%","14,76%"
"Brasil a 5 anos","BR5YT=RR","BVMF","13,903","13,778","13,773","--","--","13,985","13,903","14,000","13,903","0,000","0,00%","-","--","25/03","-","","-","-","-","-","-","-","Neutro","Neutro","Neutro","Neutro","Neutro","Compra Forte","Compra Forte","Neutro","0,00%","-1,05%","7,32%","2,45%","-6,47%","13,36%"
"Brasil a 8 anos","BR8YT=RR","BVMF","14,055","13,976","13,973","--","--","14,118","14,055","14,145","14,055","0,000","0,00%","-","--","25/03","-","","-","-","-","-","-","-","Venda","Venda","Venda","Venda","Neutro","Compra Forte","Compra Forte","Neutro","0,00%","-0,92%","4,76%","1,30%","-6,21%","10,32%"
"Brasil a 10 anos","BR10YT=RR","BVMF","14,055","13,965","13,945","--","--","14,135","14,055","14,140","14,055","0,000","0,00%","-","--","25/03","-","","-","-","-","-","-","-","Venda","Venda","Venda","Venda","Neutro","Compra Forte","Compra Forte","Neutro","0,00%","-0,99%","4,68%","1,42%","-6,39%","8,91%"
"Tesouro IPCA+ Vencimento em 15/05/2035","NTBP051535=STNC","BVMF","2.142,79","-","-","--","--","2.142,79","2.261,96","2.142,79","2.142,79","+66,54","+3,20%","-","--","01/04","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra","Neutro","3,20%","0,00%","0,00%","2,79%","-0,99%","13,76%"
"Brasil CDS 6 Meses USD","BRGV6MUSAC=R","BVMF","56,94","-1,95","-","--","--","56,94","51,84","56,94","56,94","0,00","0,00%","-","--","25/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","0,00%","14,16%","32,85%","17,39%","11,41%","11,60%"
"Brasil CDS 1 Ano USD","BRGV1YUSAC=R","BVMF","58,77","-3,71","-","--","--","58,77","63,38","58,77","58,77","0,00","0,00%","-","--","25/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra","0,00%","3,84%","14,57%","2,38%","-8,03%","-18,41%"
"Brasil CDS 2 Anos USD","BRGV2YUSAC=R","BVMF","69,62","-6,66","-","--","--","69,62","91,38","69,62","69,62","0,00","0,00%","-","--","25/03","-","","-","-","-","-","-","-","","","","","","Compra","Compra Forte","Venda","0,00%","2,53%","11,39%","1,95%","-20,52%","-36,10%"
"Brasil CDS 3 Anos USD","BRGV3YUSAC=R","BVMF","88,52","-8,89","-","--","--","88,52","126,79","88,52","88,52","0,00","0,00%","-","--","25/03","-","","-","-","-","-","-","-","","","","","","Neutro","Neutro","Venda Forte","0,00%","-0,01%","6,93%","-0,01%","-23,95%","-41,57%"
"Brasil CDS 4 Anos USD","BRGV4YUSAC=R","BVMF","111,69","-10,58","-","--","--","111,69","157,28","111,69","111,69","0,00","0,00%","-","--","25/03","-","","-","-","-","-","-","-","","","","","","Neutro","Venda","Venda Forte","0,00%","-0,24%","5,63%","-1,33%","-24,50%","-43,11%"
"Brasil CDS 5 Anos USD","BRGV5YUSAC=R","BVMF","134,98","-11,64","-","--","--","134,98","190,23","134,98","134,98","0,00","0,00%","-","--","25/03","-","","-","-","-","-","-","-","","","","","","Venda","Venda Forte","Venda Forte","0,00%","-1,60%","3,40%","-2,42%","-25,42%","-44,87%"
"Brasil CDS 7 Anos USD","BRGV7YUSAC=R","BVMF","178,21","-13,71","-","--","--","178,21","244,23","178,21","178,21","0,00","0,00%","-","--","25/03","-","","-","-","-","-","-","-","","","","","","Venda","Venda","Venda Forte","0,00%","-1,16%","3,51%","-2,58%","-24,21%","-41,25%"
"Brasil CDS 10 Anos USD","BRGV10YUSAC=R","BVMF","219,38","-15,57","-","--","--","219,38","292,17","219,38","219,38","0,00","0,00%","-","--","25/03","-","","-","-","-","-","-","-","","","","","","Venda Forte","Venda Forte","Venda Forte","0,00%","-1,39%","2,90%","-2,92%","-22,43%","-34,19%"
"Brasil CDS 20 Anos USD","BRGV20YUSAC=R","BVMF","283,82","-19,98","-","--","--","283,82","387,93","283,82","283,82","0,00","0,00%","-","--","25/03","-","","-","-","-","-","-","-","","","","","","Venda Forte","Venda Forte","Venda Forte","0,00%","-0,34%","1,49%","-8,11%","-25,24%","-21,86%"
"Brasil CDS 30 Anos USD","BRGV30YUSAC=R","BVMF","305,86","-20,34","-","--","--","305,86","414,06","305,86","305,86","0,00","0,00%","-","--","25/03","-","","-","-","-","-","-","-","","","","","","Venda Forte","Venda Forte","Venda Forte","0,00%","-0,60%","0,98%","-8,73%","-24,66%","-19,29%"
"Spread entre Brasil 10 anos vs EUA 10 anos","US10BR10=RR","BVMF","1.072,5","-","-","--","--","1.080,7","1.047,4","1.082,0","1.058,6","-8,2","-0,76%","-","--","06/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","-0,76%","0,00%","0,00%","1,69%","35,44%","3,60%"
"BM&F Interbanking Deposits Consolidated Interest Rate Future","DDIc1","BVMF","-3,60","52,39","52,39","--","--","-0,11","99.025,28","-0,11","-3,60","-55,00","-107,01%","2.616","--","10:50:32","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","-107,01%","-100,00%","-100,00%","-100,00%","-100,00%","-63,78%"
"BM&F Interbanking Deposits Consolidated Interest Rate Future","DDIc2","BVMF","3,74","15,67","15,67","--","--","3,78","98.570,83","3,78","3,74","-8,69","-69,91%","620","--","10:50:39","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","-69,91%","-100,00%","-100,00%","-100,00%","-100,00%","-46,03%"
"BM&F Interbanking Deposits Consolidated Interest Rate Future","DDIc3","BVMF","98.193,28","10,01","10,01","--","--","10,01","98.193,28","98.193,28","10,01","0,00","0,00%","-","--","25/03","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda","Neutro","0,00%","-1,43%","-0,92%","0,57%","-1,17%","669.247,51%"
"BM&F Interbanking Deposits Consolidated Interest Rate Future","DDIc4","BVMF","4,84","4,84","4,84","--","--","4,84","97.784,49","4,84","4,84","-3,48","-41,85%","1.000","--","10:45:00","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","-41,85%","-100,00%","-100,00%","-100,00%","-100,00%","-58,28%"
"BM&F Interbanking Deposits Consolidated Interest Rate Future","DDIc5","BVMF","97.345,41","7,32","7,32","--","--","97.345,41","97.345,41","97.345,41","97.345,41","0,00","0,00%","-","--","25/03","-","","-","-","-","-","-","-","Compra","Compra","Compra","Compra Forte","Compra Forte","Venda Forte","Venda","Neutro","0,00%","-1,45%","-1,02%","0,52%","-1,13%","932.327,34%"
"BM&F Interbanking Deposits Consolidated Interest Rate Future","DDIc6","BVMF","96.956,85","5,86","5,86","--","--","96.956,85","96.956,85","96.956,85","96.956,85","0,00","0,00%","-","--","25/03","-","","-","-","-","-","-","-","Compra","Compra","Compra","Compra","Compra","Venda Forte","Venda","Neutro","0,00%","-1,46%","-0,99%","0,48%","-1,15%","1.010.920,32%"
"Cobre Futuros","HG","COMEX","5,5303","5,5300","5,5305","--","--","5,5155","5,5610","5,5395","5,4605","-0,0308","-0,55%","21.762","--","11:30:34","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Neutro","Venda Forte","Venda","Compra Forte","-0,48%","1,19%","-8,67%","-2,60%","8,55%","35,69%"
"Prata Futuros","SI","ICE","69,533","69,520","69,545","--","--","71,690","72,641","72,385","67,095","-3,109","-4,28%","31.025","--","11:30:42","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra","Venda","Venda Forte","Venda Forte","Neutro","Compra Forte","-4,36%","-2,44%","-25,53%","-1,60%","99,04%","200,17%"
"Petróleo Brent Futuros","LCO","ICE","100,94","100,89","100,98","--","--","97,98","97,26","102,14","97,73","+3,68","+3,78%","248.100","--","11:30:29","-","","-","-","-","-","-","-","Neutro","Compra","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","3,87%","-2,66%","39,38%","66,01%","36,46%","29,31%"
"Petróleo WTI Futuros","CL","ICE","93,11","93.09","93.13","--","--","91,26","90,32","94,83","90,73","+2,79","+3,09%","158,179","--","","-","","-","-","-","-","-","-","Venda Forte","Neutro","Venda","Compra","Compra Forte","Compra Forte","Compra Forte","Compra Forte","3,01%","-3,22%","38,82%","62,03%","33,07%","27,57%"
"Café Contrato C Futuros","KC","ICE","307,80","307,55","308,05","--","--","314,25","316,10","316,92","307,73","-8,30","-2,63%","7.371","--","11:30:45","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Neutro","Neutro","Venda Forte","Venda","-2,35%","0,81%","9,94%","-11,49%","-18,51%","74,49%"
"XAU/USD - Preço spot do ouro Dólar Americano","XAU/USD - Preço spot do ouro Dólar Americano","FX","4.460,35","4.459,98","4.460,73","--","--","4.506,53","4.506,53","4.544,24","4.413,39","-46,18","-1,02%","-","--","11:30:33","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra","Venda","Venda Forte","Venda Forte","Neutro","Compra Forte","-0,99%","-4,08%","-15,46%","3,40%","46,00%","128,05%"
"Bitcoin","BTC/USD","Investing.com","69.630,0","-","-","--","--","71.233,8","71.233,8","71.419,0","69.205,3","-1.603,8","-2,25%","56.690","--","11:30:35","-","","-","-","-","-","-","-","Compra","Neutro","Venda","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda","-2,27%","-0,43%","5,69%","-20,54%","-20,19%","156,60%"
"Índice Dólar",".DXY","NYSE","99,75","-","-","--","--","99,63","99,60","99,93","99,56","+0,16","+0,16%","-","--","11:20:32","-","","1","-","-","-","-","-","Neutro","Neutro","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Neutro","0,20%","0,57%","2,25%","1,50%","-4,35%","-2,97%"
"Índice Dólar","USDIDX","Índices dos EUA","99,73","99,72","99,73","--","--","99,63","99,64","99,94","99,56","+0,09","+0,09%","-","--","11:30:18","-","","1","-","-","-","-","-","Venda Forte","Venda","Neutro","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Neutro","0,09%","0,50%","2,17%","1,43%","-4,41%","-3,04%"
"S&P 500 VIX","VIX","CBOE","26,33","-","-","--","--","26,49","25,33","27,84","26,12","+1,00","+3,95%","-","--","11:30:46","-","","1","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Neutro","Compra","Compra Forte","Compra Forte","Compra Forte","3,87%","9,35%","32,48%","75,99%","40,77%","27,72%"
"S&P 500 Futuros","ESM26","CME","6.614,00","6.614,00","6.614,25","--","--","6.626,50","6.640,75","6.630,25","6.574,25","-26,75","-0,40%","495.145","--","11:20:47","-","","-","-","-","-","-","-","Compra Forte","Compra Forte","Compra Forte","Neutro","Venda Forte","Venda Forte","Venda","Compra Forte","-0,41%","-0,70%","-4,00%","-4,05%","15,23%","65,04%"
"EUA a 2 anos","TUc1=","NYSE","3,926","-","-","--","--","3,916","3,881","3,943","3,912","+0,045","+1,16%","-","--","11:29:37","-","","-","-","-","-","-","-","Neutro","Venda","Neutro","Compra","Compra Forte","Compra Forte","Compra Forte","Neutro","0,95%","2,22%","15,95%","12,94%","-1,90%","-2,24%"
"EUA a 5 anos","US5YT=RR","NYSE","4,026","-","-","--","--","4,013","3,982","4,046","4,009","+0,044","+1,10%","-","--","11:29:55","-","","-","-","-","-","-","-","Neutro","Neutro","Neutro","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Neutro","0,90%","2,50%","14,34%","8,27%","-1,80%","11,62%"
"EUA a 10 anos","TNc1=","NYSE","4,365","-","-","--","--","4,357","4,328","4,394","4,353","+0,037","+0,85%","-","--","","-","","-","-","-","-","-","-","Compra","Neutro","Venda","Compra","Compra Forte","Compra Forte","Compra Forte","Compra Forte","0,90%","1,96%","10,22%","5,15%","0,15%","23,39%"
"EUA CDS 6 Meses USD","USGV6MUSAB=R","NYSE","16,20","-2,37","-","--","--","15,30","40,94","16,20","15,30","+0,00","+0,00%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Venda Forte","0,00%","2,86%","63,72%","299,51%","-59,98%","-82,84%"
"EUA CDS 1 Ano USD","USGV1YUSAB=R","NYSE","20,70","-4,87","-","--","--","19,80","40,05","20,70","19,80","+0,00","+0,00%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Neutro","0,00%","17,96%","76,92%","228,31%","-45,87%","-72,95%"
"EUA CDS 2 Anos USD","USGV2YUSAB=R","NYSE","27,90","-9,86","-","--","--","27,00","38,69","27,90","27,00","+0,00","+0,00%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Neutro","0,00%","1,63%","29,16%","67,49%","-25,28%","-55,78%"
"EUA CDS 3 Anos USD","USGV3YUSAB=R","NYSE","31,06","-14,80","-","--","--","30,15","37,79","31,06","30,15","+0,00","+0,00%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Neutro","0,00%","0,01%","23,28%","53,35%","-14,76%","-42,61%"
"EUA CDS 5 Anos USD","USGV5YUSAB=R","NYSE","37,80","-24.49","-","--","--","36,88","37,22","37,80","36,88","+0,00","+0,00%","-","--","","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","0,00%","1,19%","20,12%","42,44%","2,52%","11,50%"
"EUA CDS 4 Anos USD","USGV4YUSAB=R","NYSE","34,21","-19,70","-","--","--","33,29","37,12","34,21","33,29","+0,00","+0,00%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Neutro","0,00%","0,00%","20,73%","46,21%","-3,74%","-24,20%"
"EUA CDS 7 Anos USD","USGV7YUSAB=R","NYSE","42,74","-33,80","-","--","--","41,80","38,52","42,74","41,80","+0,00","+0,00%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","0,00%","0,03%","16,08%","35,86%","13,19%","7,68%"
"EUA CDS 10 Anos USD","USGV10YUSAB=R","NYSE","46,33","-47,42","-","--","--","45,38","40,10","46,33","45,38","+0,00","+0,00%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","0,00%","0,07%","14,76%","32,25%","19,84%","20,87%"
"EUA CDS 30 Anos USD","USGV30YUSAB=R","NYSE","53,21","-124,50","-","--","--","52,23","43,27","53,21","52,23","+0,00","+0,00%","-","--","24/03","-","","-","-","-","-","-","-","","","","","","Compra Forte","Compra Forte","Compra Forte","0,00%","0,56%","13,30%","27,57%","31,61%","49,97%"
"Índice Dólar Futuros","DX","ICE","99,542","99.527","99.557","--","--","99,442","99,399","99,757","99,387","+0,143","+0,14%","11,970","--","","-","","-","-","-","-","-","-","Venda Forte","Neutro","Neutro","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Neutro","0,15%","0,49%","2,03%","1,53%","-4,28%","-2,90%"
"SPDR® S&P 500® ETF Trust","SPY","NYSE","653,98","-","-","--","--","652,06","656,82","654,84","650,73","-2,85","-0,43%","19.307.342","--","11:30:33","660.390.000.000","8.000.000.000","85.611.493","99,73","6,85","1,01","7,188","1,09%","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda","Compra Forte","-0,39%","-0,84%","-4,63%","-4,06%","15,37%","65,01%"
"USD/MXN - Dólar Americano Peso Mexicano","USD/MXN - Dólar Americano Peso Mexicano","FX","17,7738","17,7647","17,7829","--","--","17,7360","17,7636","17,8655","17,7616","+0,0102","+0,06%","-","--","11:30:49","-","","-","-","-","-","-","-","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Neutro","Neutro","Neutro","Venda Forte","0,10%","0,25%","3,20%","-1,27%","-12,39%","-3,01%"
"Brasilagro Adr","LND","NYSE","4,020","-","-","--","--","4,020","3,990","4,020","3,960","+0,030","+0,75%","8.221","07.05.2026","11:15:50","391.830.000","965.210.000","84.481","-0,0158","-1,29K","0,18","0,121","3,03%","Compra Forte","Compra","Compra","Compra","Venda Forte","Venda Forte","Neutro","Compra","0,75%","-4,51%","-4,74%","12,29%","2,03%","-16,77%"
"B3 SA Brasil Bolsa Balcao ADR","BOLSY.PK","OTC","10,35","-","-","--","--","10,28","10,15","10,47","10,28","+0,20","+1,97%","14.547","07.05.2026","11:16:01","17.450.000.000","10.070.000.000","219.896","0,8812","20,43","0,31","0,45","4,55%","Neutro","Neutro","Compra","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra Forte","3,15%","6,51%","0,48%","32,36%","63,08%","74,21%"
"WEG SA ADR","WEGZY.PK","OTC","9,3","-","-","--","--","9,3","9,5","9,3","9,2","-0,2","-2,44%","8.146","29.04.2026","10:52:21","38.500.000.000","40.800.000.000","53.652","1,5194","31,71","0,07","0,3","3,29%","Neutro","Venda","Neutro","Compra","Compra Forte","Compra Forte","Neutro","Compra Forte","-2,44%","3,68%","-3,53%","2,88%","15,38%","14,81%"
"JBS SA","JBSAY.PK","OTC","14,44","-","-","--","--","15,50","14,05","15,50","13,90","+0,39","+2,78%","259.253","--","10/06","17.470.000.000","84.150.000.000","239.337","0,928","14,93","-","2,0376","14,11%","Compra","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Neutro","Compra","Compra Forte","2,78%","5,25%","-1,84%","21,55%","35,08%","2,63%"
"Companhia Siderurgica Nacional ADR","SID","NYSE","1,280","-","-","--","--","1,285","1,290","1,300","1,280","-0,010","-0,78%","290,763","06.05.2026","","1.680.000.000","44.800.000.000","5.550.801","-1,51","-4,40","1,48","-","-","Compra Forte","Compra Forte","Compra Forte","Compra Forte","Compra","Venda","Venda Forte","Venda Forte","-0,39%","7,98%","-23,51%","-19,69%","-26,15%","-52,58%"
"Suzano Papel e Celulose SA ADR","SUZ","NYSE","9,83","-","-","--","--","9,77","9,82","9,86","9,75","+0,01","+0,10%","174.554","07.05.2026","11:30:29","12.170.000.000","50.120.000.000","3.301.476","10,8156","4,71","0,2","0,19","1,96%","Compra","Compra Forte","Neutro","Neutro","Venda","Venda Forte","Neutro","Neutro","0,10%","1,03%","-13,24%","5,25%","4,80%","22,26%"
"Embraer SA ADR","EMBJ.K","NYSE","57,50","-","-","--","--","57,68","58,90","58,02","57,16","-1,40","-2,38%","335.632","08.05.2026","11:29:21","10.150.000.000","41.880.000.000","1.192.637","2,6665","28,94","0,89","0,2061","0,35%","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Venda Forte","Compra Forte","-2,38%","-0,96%","-20,38%","-10,67%","21,10%","267,18%"
